#chunkId,viewpointId,tileId,qualityId,distortion,bitrate
3,1,2,0,1.493,0.56636
3,1,2,1,1.24,0.893112
3,1,2,2,0.8970000000000001,1.796064
3,1,3,0,1.493,0.912472
3,1,3,1,1.24,1.662368
3,1,3,2,0.8970000000000001,3.320472
3,1,4,0,1.493,0.882296
3,1,4,1,1.24,1.451608
3,1,4,2,0.8970000000000001,2.768912
3,1,5,0,1.493,0.888272
3,1,5,1,1.24,1.441664
3,1,5,2,0.8970000000000001,2.92496
3,2,0,0,1.493,0.635296
3,2,0,1,1.24,1.058432
3,2,0,2,0.8970000000000001,1.93768
3,2,1,0,1.493,0.775184
3,2,1,1,1.24,1.272976
3,2,1,2,0.8970000000000001,2.280768
3,2,2,0,1.493,1.16996
3,2,2,1,1.24,1.942552
3,2,2,2,0.8970000000000001,3.27128
3,2,3,0,1.493,1.096624
3,2,3,1,1.24,1.921768
3,2,3,2,0.8970000000000001,3.69972
3,2,4,0,1.493,0.721072
3,2,4,1,1.24,1.146248
3,2,4,2,0.8970000000000001,2.0992
3,2,5,0,1.493,0.86424
3,2,5,1,1.24,1.40236
3,2,5,2,0.8970000000000001,2.756664
4,0,0,0,1.503,0.907248
4,0,0,1,1.2509999999999997,1.431608
4,0,0,2,0.898,3.033048
4,0,1,0,1.503,0.674152
4,0,1,1,1.2509999999999997,1.015448
4,0,1,2,0.898,2.127144
4,0,2,0,1.503,0.47504
4,0,2,1,1.2509999999999997,0.718352
4,0,2,2,0.898,1.568104
4,0,3,0,1.503,0.931816
4,0,3,1,1.2509999999999997,1.643024
4,0,3,2,0.898,3.7534
4,0,4,0,1.503,0.640616
4,0,4,1,1.2509999999999997,0.972688
4,0,4,2,0.898,2.046328
4,0,5,0,1.503,1.542432
4,0,5,1,1.2509999999999997,2.459896
4,0,5,2,0.898,5.186944
4,1,0,0,1.503,1.521176
4,1,0,1,1.2509999999999997,2.386704
4,1,0,2,0.898,4.149376
4,1,1,0,1.503,0.573088
4,1,1,1,1.2509999999999997,0.971496
4,1,1,2,0.898,1.988168
4,1,2,0,1.503,0.507616
4,1,2,1,1.2509999999999997,0.8308
4,1,2,2,0.898,1.836808
4,1,3,0,1.503,0.784416
4,1,3,1,1.2509999999999997,1.55216
4,1,3,2,0.898,3.479328
4,1,4,0,1.503,0.784672
4,1,4,1,1.2509999999999997,1.33188
4,1,4,2,0.898,2.822536
4,1,5,0,1.503,0.79292
4,1,5,1,1.2509999999999997,1.350176
4,1,5,2,0.898,3.006624
4,2,0,0,1.503,0.617136
4,2,0,1,1.2509999999999997,1.019688
4,2,0,2,0.898,1.9762
4,2,1,0,1.503,0.742672
4,2,1,1,1.2509999999999997,1.22508
4,2,1,2,0.898,2.325176
4,2,2,0,1.503,1.125216
4,2,2,1,1.2509999999999997,1.8954
4,2,2,2,0.898,3.367216
4,2,3,0,1.503,1.067696
4,2,3,1,1.2509999999999997,1.898944
4,2,3,2,0.898,3.852072
4,2,4,0,1.503,0.696448
4,2,4,1,1.2509999999999997,1.102448
4,2,4,2,0.898,2.15456
4,2,5,0,1.503,0.831416
4,2,5,1,1.2509999999999997,1.347408
4,2,5,2,0.898,2.834264
5,0,0,0,1.516,0.916376
5,0,0,1,1.252,1.403968
5,0,0,2,0.896,2.995744
5,0,1,0,1.516,0.636136
5,0,1,1,1.252,0.972544
5,0,1,2,0.896,2.050288
5,0,2,0,1.516,0.46204
5,0,2,1,1.252,0.695992
5,0,2,2,0.896,1.502664
5,0,3,0,1.516,0.893344
5,0,3,1,1.252,1.59504
5,0,3,2,0.896,3.659456
5,0,4,0,1.516,0.611496
5,0,4,1,1.252,0.942536
5,0,4,2,0.896,1.98176
5,0,5,0,1.516,1.483352
5,0,5,1,1.252,2.41256
5,0,5,2,0.896,5.093672
5,1,0,0,1.516,1.433016
5,1,0,1,1.252,2.16808
5,1,0,2,0.896,4.1114
5,1,1,0,1.516,0.59008
5,1,1,1,1.252,0.921936
5,1,1,2,0.896,2.059456
5,1,2,0,1.516,0.509584
5,1,2,1,1.252,0.788176
5,1,2,2,0.896,1.846
5,1,3,0,1.516,0.816712
5,1,3,1,1.252,1.464952
5,1,3,2,0.896,3.605568
5,1,4,0,1.516,0.806536
5,1,4,1,1.252,1.277976
5,1,4,2,0.896,2.91176
5,1,5,0,1.516,0.799
5,1,5,1,1.252,1.300688
5,1,5,2,0.896,3.128488
5,2,0,0,1.516,0.625648
5,2,0,1,1.252,1.011024
5,2,0,2,0.896,2.074224
5,2,1,0,1.516,0.741112
5,2,1,1,1.252,1.214304
5,2,1,2,0.896,2.458248
5,2,2,0,1.516,1.134728
5,2,2,1,1.252,1.899272
5,2,2,2,0.896,3.563488
5,2,3,0,1.516,1.045104
5,2,3,1,1.252,1.848176
5,2,3,2,0.896,4.019528
5,2,4,0,1.516,0.68852
5,2,4,1,1.252,1.087952
5,2,4,2,0.896,2.246232
5,2,5,0,1.516,0.826256
5,2,5,1,1.252,1.331752
5,2,5,2,0.896,2.960728
6,0,0,0,1.5199999999999998,0.910296
6,0,0,1,1.253,1.423296
6,0,0,2,0.8970000000000001,3.044448
6,0,1,0,1.5199999999999998,0.655184
6,0,1,1,1.253,0.993416
6,0,1,2,0.8970000000000001,2.094928
6,0,2,0,1.5199999999999998,0.459464
6,0,2,1,1.253,0.700912
6,0,2,2,0.8970000000000001,1.505696
6,0,3,0,1.5199999999999998,0.880752
6,0,3,1,1.253,1.58116
6,0,3,2,0.8970000000000001,3.679304
6,0,4,0,1.5199999999999998,0.621312
6,0,4,1,1.253,0.94868
6,0,4,2,0.8970000000000001,1.990504
6,0,5,0,1.5199999999999998,1.486768
6,0,5,1,1.253,2.42436
6,0,5,2,0.8970000000000001,5.130848
6,1,0,0,1.5199999999999998,1.279968
6,1,0,1,1.253,1.905616
6,1,0,2,0.8970000000000001,3.781408
6,1,1,0,1.5199999999999998,0.60212
6,1,1,1,1.253,0.921848
6,1,1,2,0.8970000000000001,2.058944
6,1,2,0,1.5199999999999998,0.527472
6,1,2,1,1.253,0.792832
6,1,2,2,0.8970000000000001,1.85512
6,1,3,0,1.5199999999999998,0.85396
6,1,3,1,1.253,1.466672
6,1,3,2,0.8970000000000001,3.647184
6,1,4,0,1.5199999999999998,0.821896
6,1,4,1,1.253,1.264872
6,1,4,2,0.8970000000000001,2.896488
6,1,5,0,1.5199999999999998,0.809024
6,1,5,1,1.253,1.2802
6,1,5,2,0.8970000000000001,3.092112
6,2,0,0,1.5199999999999998,0.608624
6,2,0,1,1.253,0.957472
6,2,0,2,0.8970000000000001,2.066632
6,2,1,0,1.5199999999999998,0.726784
6,2,1,1,1.253,1.147784
6,2,1,2,0.8970000000000001,2.437104
6,2,2,0,1.5199999999999998,1.11596
6,2,2,1,1.253,1.810352
6,2,2,2,0.8970000000000001,3.58228
6,2,3,0,1.5199999999999998,1.035928
6,2,3,1,1.253,1.777976
6,2,3,2,0.8970000000000001,4.109088
6,2,4,0,1.5199999999999998,0.671208
6,2,4,1,1.253,1.026792
6,2,4,2,0.8970000000000001,2.212504
6,2,5,0,1.5199999999999998,0.8148
6,2,5,1,1.253,1.269144
6,2,5,2,0.8970000000000001,2.965536
7,0,0,0,1.518,0.880216
7,0,0,1,1.26,1.354016
7,0,0,2,0.915,2.861608
7,0,1,0,1.518,0.648184
7,0,1,1,1.26,0.967568
7,0,1,2,0.915,1.956088
7,0,2,0,1.518,0.470176
7,0,2,1,1.26,0.692816
7,0,2,2,0.915,1.412512
7,0,3,0,1.518,0.877392
7,0,3,1,1.26,1.561104
7,0,3,2,0.915,3.47228
7,0,4,0,1.518,0.610872
7,0,4,1,1.26,0.927024
7,0,4,2,0.915,1.860008
7,0,5,0,1.518,1.48568
7,0,5,1,1.26,2.400568
7,0,5,2,0.915,4.901032
7,1,0,0,1.518,1.286256
7,1,0,1,1.26,1.908976
7,1,0,2,0.915,3.735456
7,1,1,0,1.518,0.63372
7,1,1,1,1.26,0.97064
7,1,1,2,0.915,2.103216
7,1,2,0,1.518,0.55068
7,1,2,1,1.26,0.82772
7,1,2,2,0.915,1.88296
7,1,3,0,1.518,0.893472
7,1,3,1,1.26,1.551832
7,1,3,2,0.915,3.712736
7,1,4,0,1.518,0.862496
7,1,4,1,1.26,1.339024
7,1,4,2,0.915,2.95416
7,1,5,0,1.518,0.85324
7,1,5,1,1.26,1.338328
7,1,5,2,0.915,3.135328
7,2,0,0,1.518,0.630696
7,2,0,1,1.26,0.959208
7,2,0,2,0.915,2.133792
7,2,1,0,1.518,0.739312
7,2,1,1,1.26,1.159432
7,2,1,2,0.915,2.55056
7,2,2,0,1.518,1.116952
7,2,2,1,1.26,1.786584
7,2,2,2,0.915,3.681288
7,2,3,0,1.518,1.036384
7,2,3,1,1.26,1.765168
7,2,3,2,0.915,4.199912
7,2,4,0,1.518,0.686936
7,2,4,1,1.26,1.032288
7,2,4,2,0.915,2.260968
7,2,5,0,1.518,0.82968
7,2,5,1,1.26,1.277696
7,2,5,2,0.915,3.054936
8,0,0,0,1.5199999999999998,0.911216
8,0,0,1,1.261,1.418552
8,0,0,2,0.926,2.928472
8,0,1,0,1.5199999999999998,0.660128
8,0,1,1,1.261,0.99456
8,0,1,2,0.926,1.963104
8,0,2,0,1.5199999999999998,0.471656
8,0,2,1,1.261,0.70788
8,0,2,2,0.926,1.398472
8,0,3,0,1.5199999999999998,0.900008
8,0,3,1,1.261,1.608896
8,0,3,2,0.926,3.479568
8,0,4,0,1.5199999999999998,0.62452
8,0,4,1,1.261,0.955312
8,0,4,2,0.926,1.871936
8,0,5,0,1.5199999999999998,1.510016
8,0,5,1,1.261,2.437776
8,0,5,2,0.926,4.888136
8,1,0,0,1.5199999999999998,1.153592
8,1,0,1,1.261,1.779016
8,1,0,2,0.926,3.465232
8,1,1,0,1.5199999999999998,0.638648
8,1,1,1,1.261,1.000464
8,1,1,2,0.926,2.090632
8,1,2,0,1.5199999999999998,0.572176
8,1,2,1,1.261,0.853688
8,1,2,2,0.926,1.856792
8,1,3,0,1.5199999999999998,0.911424
8,1,3,1,1.261,1.589264
8,1,3,2,0.926,3.69572
8,1,4,0,1.5199999999999998,0.867272
8,1,4,1,1.261,1.371744
8,1,4,2,0.926,2.915544
8,1,5,0,1.5199999999999998,0.873216
8,1,5,1,1.261,1.371392
8,1,5,2,0.926,3.120712
8,2,0,0,1.5199999999999998,0.616496
8,2,0,1,1.261,0.936736
8,2,0,2,0.926,2.080912
8,2,1,0,1.5199999999999998,0.730456
8,2,1,1,1.261,1.112568
8,2,1,2,0.926,2.475304
8,2,2,0,1.5199999999999998,1.125968
8,2,2,1,1.261,1.768128
8,2,2,2,0.926,3.653864
8,2,3,0,1.5199999999999998,1.049976
8,2,3,1,1.261,1.749456
8,2,3,2,0.926,4.20956
8,2,4,0,1.5199999999999998,0.68576
8,2,4,1,1.261,1.012488
8,2,4,2,0.926,2.245296
8,2,5,0,1.5199999999999998,0.810904
8,2,5,1,1.261,1.240784
8,2,5,2,0.926,3.008576
9,0,0,0,1.508,0.880904
9,0,0,1,1.258,1.341928
9,0,0,2,0.932,2.740808
9,0,1,0,1.508,0.657816
9,0,1,1,1.258,0.974624
9,0,1,2,0.932,1.874816
9,0,2,0,1.508,0.456776
9,0,2,1,1.258,0.688368
9,0,2,2,0.932,1.325512
9,0,3,0,1.508,0.8914
9,0,3,1,1.258,1.551568
9,0,3,2,0.932,3.290616
9,0,4,0,1.508,0.624768
9,0,4,1,1.258,0.936928
9,0,4,2,0.932,1.777952
9,0,5,0,1.508,1.487176
9,0,5,1,1.258,2.381872
9,0,5,2,0.932,4.686384
9,1,0,0,1.508,1.164888
9,1,0,1,1.258,1.823648
9,1,0,2,0.932,3.554336
9,1,1,0,1.508,0.64756
9,1,1,1,1.258,1.019912
9,1,1,2,0.932,2.10992
9,1,2,0,1.508,0.571632
9,1,2,1,1.258,0.870896
9,1,2,2,0.932,1.84932
9,1,3,0,1.508,0.914264
9,1,3,1,1.258,1.611328
9,1,3,2,0.932,3.672136
9,1,4,0,1.508,0.875808
9,1,4,1,1.258,1.396128
9,1,4,2,0.932,2.931624
9,1,5,0,1.508,0.869928
9,1,5,1,1.258,1.396824
9,1,5,2,0.932,3.12252
9,2,0,0,1.508,0.626648
9,2,0,1,1.258,0.960424
9,2,0,2,0.932,2.113064
9,2,1,0,1.508,0.733808
9,2,1,1,1.258,1.15284
9,2,1,2,0.932,2.54428
9,2,2,0,1.508,1.11244
9,2,2,1,1.258,1.787704
9,2,2,2,0.932,3.695104
9,2,3,0,1.508,1.0376
9,2,3,1,1.258,1.776032
9,2,3,2,0.932,4.20988
9,2,4,0,1.508,0.68884
9,2,4,1,1.258,1.030832
9,2,4,2,0.932,2.247368
9,2,5,0,1.508,0.816576
9,2,5,1,1.258,1.27224
9,2,5,2,0.932,3.038024
10,0,0,0,1.511,0.925744
10,0,0,1,1.252,1.432504
10,0,0,2,0.9329999999999999,2.859904
10,0,1,0,1.511,0.661016
10,0,1,1,1.252,1.001824
10,0,1,2,0.9329999999999999,1.905712
10,0,2,0,1.511,0.478544
10,0,2,1,1.252,0.717928
10,0,2,2,0.9329999999999999,1.349376
10,0,3,0,1.511,0.897536
10,0,3,1,1.252,1.597952
10,0,3,2,0.9329999999999999,3.315336
10,0,4,0,1.511,0.625168
10,0,4,1,1.252,0.964344
10,0,4,2,0.9329999999999999,1.800536
10,0,5,0,1.511,1.499112
10,0,5,1,1.252,2.437096
10,0,5,2,0.9329999999999999,4.729944
10,1,0,0,1.511,1.0422
10,1,0,1,1.252,1.65344
10,1,0,2,0.9329999999999999,3.246624
10,1,1,0,1.511,0.652096
10,1,1,1,1.252,1.019368
10,1,1,2,0.9329999999999999,2.06656
10,1,2,0,1.511,0.575832
10,1,2,1,1.252,0.860496
10,1,2,2,0.9329999999999999,1.794872
10,1,3,0,1.511,0.944344
10,1,3,1,1.252,1.6398
10,1,3,2,0.9329999999999999,3.6234
10,1,4,0,1.511,0.894408
10,1,4,1,1.252,1.393712
10,1,4,2,0.9329999999999999,2.872448
10,1,5,0,1.511,0.890032
10,1,5,1,1.252,1.41756
10,1,5,2,0.9329999999999999,3.106184
10,2,0,0,1.511,0.613712
10,2,0,1,1.252,0.955
10,2,0,2,0.9329999999999999,2.043536
10,2,1,0,1.511,0.726048
10,2,1,1,1.252,1.1426
10,2,1,2,0.9329999999999999,2.459984
10,2,2,0,1.511,1.119896
10,2,2,1,1.252,1.785624
10,2,2,2,0.9329999999999999,3.64328
10,2,3,0,1.511,1.038864
10,2,3,1,1.252,1.778528
10,2,3,2,0.9329999999999999,4.14544
10,2,4,0,1.511,0.678568
10,2,4,1,1.252,1.028512
10,2,4,2,0.9329999999999999,2.175856
10,2,5,0,1.511,0.813328
10,2,5,1,1.252,1.262152
10,2,5,2,0.9329999999999999,2.948048
11,0,0,0,1.5250000000000001,0.925216
11,0,0,1,1.258,1.417544
11,0,0,2,0.939,2.793312
11,0,1,0,1.5250000000000001,0.632336
11,0,1,1,1.258,0.965744
11,0,1,2,0.939,1.846616
11,0,2,0,1.5250000000000001,0.459848
11,0,2,1,1.258,0.684816
11,0,2,2,0.939,1.298432
11,0,3,0,1.5250000000000001,0.866464
11,0,3,1,1.258,1.553776
11,0,3,2,0.939,3.256024
11,0,4,0,1.5250000000000001,0.609728
11,0,4,1,1.258,0.936248
11,0,4,2,0.939,1.748472
11,0,5,0,1.5250000000000001,1.45692
11,0,5,1,1.258,2.383456
11,0,5,2,0.939,4.637912
11,1,0,0,1.5250000000000001,1.028456
11,1,0,1,1.258,1.64248
11,1,0,2,0.939,3.207624
11,1,1,0,1.5250000000000001,0.67032
11,1,1,1,1.258,1.051704
11,1,1,2,0.939,2.089664
11,1,2,0,1.5250000000000001,0.590768
11,1,2,1,1.258,0.881864
11,1,2,2,0.939,1.796512
11,1,3,0,1.5250000000000001,0.96108
11,1,3,1,1.258,1.6594
11,1,3,2,0.939,3.634176
11,1,4,0,1.5250000000000001,0.905152
11,1,4,1,1.258,1.427696
11,1,4,2,0.939,2.877904
11,1,5,0,1.5250000000000001,0.898648
11,1,5,1,1.258,1.434736
11,1,5,2,0.939,3.105216
11,2,0,0,1.5250000000000001,0.621624
11,2,0,1,1.258,0.9644
11,2,0,2,0.939,2.048072
11,2,1,0,1.5250000000000001,0.734872
11,2,1,1,1.258,1.157344
11,2,1,2,0.939,2.453464
11,2,2,0,1.5250000000000001,1.147192
11,2,2,1,1.258,1.837408
11,2,2,2,0.939,3.67544
11,2,3,0,1.5250000000000001,1.032056
11,2,3,1,1.258,1.764112
11,2,3,2,0.939,4.070152
11,2,4,0,1.5250000000000001,0.692848
11,2,4,1,1.258,1.0434
11,2,4,2,0.939,2.162856
11,2,5,0,1.5250000000000001,0.820136
11,2,5,1,1.258,1.287496
11,2,5,2,0.939,2.953936
12,0,0,0,1.538,0.967912
12,0,0,1,1.268,1.491632
12,0,0,2,0.9459999999999998,2.928328
12,0,1,0,1.538,0.650232
12,0,1,1,1.268,0.981112
12,0,1,2,0.9459999999999998,1.870928
12,0,2,0,1.538,0.463008
12,0,2,1,1.268,0.704256
12,0,2,2,0.9459999999999998,1.323096
12,0,3,0,1.538,0.875912
12,0,3,1,1.268,1.583904
12,0,3,2,0.9459999999999998,3.282504
12,0,4,0,1.538,0.611304
12,0,4,1,1.268,0.944248
12,0,4,2,0.9459999999999998,1.768
12,0,5,0,1.538,1.45296
12,0,5,1,1.268,2.413472
12,0,5,2,0.9459999999999998,4.669056
12,1,0,0,1.538,0.986816
12,1,0,1,1.268,1.587536
12,1,0,2,0.9459999999999998,3.091304
12,1,1,0,1.538,0.671904
12,1,1,1,1.268,1.043432
12,1,1,2,0.9459999999999998,2.051152
12,1,2,0,1.538,0.5972
12,1,2,1,1.268,0.894168
12,1,2,2,0.9459999999999998,1.75276
12,1,3,0,1.538,0.974312
12,1,3,1,1.268,1.677176
12,1,3,2,0.9459999999999998,3.565336
12,1,4,0,1.538,0.917976
12,1,4,1,1.268,1.432032
12,1,4,2,0.9459999999999998,2.831792
12,1,5,0,1.538,0.90952
12,1,5,1,1.268,1.441208
12,1,5,2,0.9459999999999998,3.058904
12,2,0,0,1.538,0.6052
12,2,0,1,1.268,0.954368
12,2,0,2,0.9459999999999998,1.931536
12,2,1,0,1.538,0.722608
12,2,1,1,1.268,1.133176
12,2,1,2,0.9459999999999998,2.33416
12,2,2,0,1.538,1.114184
12,2,2,1,1.268,1.785016
12,2,2,2,0.9459999999999998,3.52236
12,2,3,0,1.538,1.03356
12,2,3,1,1.268,1.786624
12,2,3,2,0.9459999999999998,3.96636
12,2,4,0,1.538,0.676096
12,2,4,1,1.268,1.031208
12,2,4,2,0.9459999999999998,2.060544
12,2,5,0,1.538,0.81632
12,2,5,1,1.268,1.269248
12,2,5,2,0.9459999999999998,2.843184
13,0,0,0,1.539,1.020248
13,0,0,1,1.2699999999999998,1.52584
13,0,0,2,0.9420000000000001,2.93504
13,0,1,0,1.539,0.638104
13,0,1,1,1.2699999999999998,0.954016
13,0,1,2,0.9420000000000001,1.834184
13,0,2,0,1.539,0.459464
13,0,2,1,1.2699999999999998,0.671984
13,0,2,2,0.9420000000000001,1.299992
13,0,3,0,1.539,0.834456
13,0,3,1,1.2699999999999998,1.526184
13,0,3,2,0.9420000000000001,3.245648
13,0,4,0,1.539,0.598984
13,0,4,1,1.2699999999999998,0.921928
13,0,4,2,0.9420000000000001,1.73608
13,0,5,0,1.539,1.415672
13,0,5,1,1.2699999999999998,2.329232
13,0,5,2,0.9420000000000001,4.598984
13,1,0,0,1.539,1.005056
13,1,0,1,1.2699999999999998,1.62632
13,1,0,2,0.9420000000000001,3.177232
13,1,1,0,1.539,0.669592
13,1,1,1,1.2699999999999998,1.056616
13,1,1,2,0.9420000000000001,2.058016
13,1,2,0,1.539,0.595088
13,1,2,1,1.2699999999999998,0.893144
13,1,2,2,0.9420000000000001,1.749128
13,1,3,0,1.539,0.966528
13,1,3,1,1.2699999999999998,1.682024
13,1,3,2,0.9420000000000001,3.547352
13,1,4,0,1.539,0.92072
13,1,4,1,1.2699999999999998,1.440776
13,1,4,2,0.9420000000000001,2.831224
13,1,5,0,1.539,0.909104
13,1,5,1,1.2699999999999998,1.439944
13,1,5,2,0.9420000000000001,3.03944
13,2,0,0,1.539,0.620792
13,2,0,1,1.2699999999999998,0.974776
13,2,0,2,0.9420000000000001,1.951624
13,2,1,0,1.539,0.720696
13,2,1,1,1.2699999999999998,1.153888
13,2,1,2,0.9420000000000001,2.32504
13,2,2,0,1.539,1.329336
13,2,2,1,1.2699999999999998,2.058536
13,2,2,2,0.9420000000000001,3.762232
13,2,3,0,1.539,1.000512
13,2,3,1,1.2699999999999998,1.770968
13,2,3,2,0.9420000000000001,3.880712
13,2,4,0,1.539,0.681224
13,2,4,1,1.2699999999999998,1.040736
13,2,4,2,0.9420000000000001,2.023272
13,2,5,0,1.539,0.80712
13,2,5,1,1.2699999999999998,1.28256
13,2,5,2,0.9420000000000001,2.820184
14,0,0,0,1.554,1.04428
14,0,0,1,1.273,1.567864
14,0,0,2,0.941,3.047192
14,0,1,0,1.554,0.63168
14,0,1,1,1.273,0.96416
14,0,1,2,0.941,1.87816
14,0,2,0,1.554,0.46104
14,0,2,1,1.273,0.691144
14,0,2,2,0.941,1.325272
14,0,3,0,1.554,0.835512
14,0,3,1,1.273,1.534016
