#chunkId,viewpointId,tileId,visibilityRatio,switchingDecisionTime
6,2,5,0.0,-1
7,0,0,0.119,-1
7,0,1,0.727,-1
7,0,2,0.101,-1
7,0,3,0.049,-1
7,0,4,0.0,-1
7,0,5,0.004000000000000002,-1
7,1,0,0.0,-1
7,1,1,0.0,-1
7,1,2,0.0,-1
7,1,3,0.0,-1
7,1,4,0.0,-1
7,1,5,0.0,-1
7,2,0,0.0,-1
7,2,1,0.0,-1
7,2,2,0.0,-1
7,2,3,0.0,-1
7,2,4,0.0,-1
7,2,5,0.0,-1
8,0,0,0.02,-1
8,0,1,0.737,-1
8,0,2,0.196,-1
8,0,3,0.003,-1
8,0,4,0.0,-1
8,0,5,0.0439999999999999,-1
8,1,0,0.0,-1
8,1,1,0.0,-1
8,1,2,0.0,-1
8,1,3,0.0,-1
8,1,4,0.0,-1
8,1,5,0.0,-1
8,2,0,0.0,-1
8,2,1,0.0,-1
8,2,2,0.0,-1
8,2,3,0.0,-1
8,2,4,0.0,-1
8,2,5,0.0,-1
9,0,0,0.001,-1
9,0,1,0.556,-1
9,0,2,0.359,-1
9,0,3,0.005,-1
9,0,4,0.003,-1
9,0,5,0.0759999999999999,-1
9,1,0,0.0,-1
9,1,1,0.0,-1
9,1,2,0.0,-1
9,1,3,0.0,-1
9,1,4,0.0,-1
9,1,5,0.0,-1
9,2,0,0.0,-1
9,2,1,0.0,-1
9,2,2,0.0,-1
9,2,3,0.0,-1
9,2,4,0.0,-1
9,2,5,0.0,-1
10,0,0,0.009,-1
10,0,1,0.509,-1
10,0,2,0.35,-1
10,0,3,0.0,-1
10,0,4,0.011,-1
10,0,5,0.12100000000000001,-1
10,1,0,0.0,-1
10,1,1,0.0,-1
10,1,2,0.0,-1
10,1,3,0.0,-1
10,1,4,0.0,-1
10,1,5,0.0,-1
10,2,0,0.0,-1
10,2,1,0.0,-1
10,2,2,0.0,-1
10,2,3,0.0,-1
10,2,4,0.0,-1
10,2,5,0.0,-1
11,0,0,0.002,-1
11,0,1,0.656,-1
11,0,2,0.271,-1
11,0,3,0.02,-1
11,0,4,0.0,-1
11,0,5,0.0509999999999999,-1
11,1,0,0.0,-1
11,1,1,0.0,-1
11,1,2,0.0,-1
11,1,3,0.0,-1
11,1,4,0.0,-1
11,1,5,0.0,-1
11,2,0,0.0,-1
11,2,1,0.0,-1
11,2,2,0.0,-1
11,2,3,0.0,-1
11,2,4,0.0,-1
11,2,5,0.0,-1
12,0,0,0.0,-1
12,0,1,0.1,-1
12,0,2,0.63,-1
12,0,3,0.013,-1
12,0,4,0.205,-1
12,0,5,0.05200000000000002,-1
12,1,0,0.0,-1
12,1,1,0.0,-1
12,1,2,0.0,-1
12,1,3,0.0,-1
12,1,4,0.0,-1
12,1,5,0.0,-1
12,2,0,0.0,-1
12,2,1,0.0,-1
12,2,2,0.0,-1
12,2,3,0.0,-1
12,2,4,0.0,-1
12,2,5,0.0,-1
13,0,0,0.0,-1
13,0,1,0.008,-1
13,0,2,0.378,-1
13,0,3,0.0,-1
13,0,4,0.369,-1
13,0,5,0.24500000000000002,-1
13,1,0,0.0,-1
13,1,1,0.0,-1
13,1,2,0.0,-1
13,1,3,0.0,-1
13,1,4,0.0,-1
13,1,5,0.0,-1
13,2,0,0.0,-1
13,2,1,0.0,-1
13,2,2,0.0,-1
13,2,3,0.0,-1
13,2,4,0.0,-1
13,2,5,0.0,-1
14,0,0,0.0,-1
14,0,1,0.0,-1
14,0,2,0.242,-1
14,0,3,0.002,-1
14,0,4,0.558,-1
14,0,5,0.1979999999999999,-1
14,1,0,0.0,-1
14,1,1,0.0,-1
14,1,2,0.0,-1
14,1,3,0.0,-1
14,1,4,0.0,-1
14,1,5,0.0,-1
14,2,0,0.0,-1
14,2,1,0.0,-1
14,2,2,0.0,-1
14,2,3,0.0,-1
14,2,4,0.0,-1
14,2,5,0.0,-1
15,0,0,0.074,-1
15,0,1,0.0,-1
15,0,2,0.102,-1
15,0,3,0.021,-1
15,0,4,0.77,-1
15,0,5,0.033000000000000015,-1
15,1,0,0.0,-1
15,1,1,0.0,-1
15,1,2,0.0,-1
15,1,3,0.0,-1
15,1,4,0.0,-1
15,1,5,0.0,-1
15,2,0,0.0,-1
15,2,1,0.0,-1
15,2,2,0.0,-1
15,2,3,0.0,-1
15,2,4,0.0,-1
15,2,5,0.0,-1
16,0,0,0.0,-1
16,0,1,0.037,-1
16,0,2,0.546,-1
16,0,3,0.031,-1
16,0,4,0.346,-1
16,0,5,0.03999999999999991,-1
16,1,0,0.0,-1
16,1,1,0.0,-1
16,1,2,0.0,-1
16,1,3,0.0,-1
16,1,4,0.0,-1
16,1,5,0.0,-1
16,2,0,0.0,-1
16,2,1,0.0,-1
16,2,2,0.0,-1
16,2,3,0.0,-1
16,2,4,0.0,-1
16,2,5,0.0,-1
17,0,0,0.0,-1
17,0,1,0.061,-1
17,0,2,0.58,-1
17,0,3,0.026,-1
17,0,4,0.296,-1
17,0,5,0.03699999999999991,-1
17,1,0,0.0,-1
17,1,1,0.0,-1
17,1,2,0.0,-1
17,1,3,0.0,-1
17,1,4,0.0,-1
17,1,5,0.0,-1
17,2,0,0.0,-1
17,2,1,0.0,-1
17,2,2,0.0,-1
17,2,3,0.0,-1
17,2,4,0.0,-1
17,2,5,0.0,-1
18,0,0,0.0,-1
18,0,1,0.0,-1
18,0,2,0.576,-1
18,0,3,0.027,-1
18,0,4,0.349,-1
18,0,5,0.04800000000000002,-1
18,1,0,0.0,-1
18,1,1,0.0,-1
18,1,2,0.0,-1
18,1,3,0.0,-1
18,1,4,0.0,-1
18,1,5,0.0,-1
18,2,0,0.0,-1
18,2,1,0.0,-1
18,2,2,0.0,-1
18,2,3,0.0,-1
18,2,4,0.0,-1
18,2,5,0.0,-1
19,0,0,0.233,-1
19,0,1,0.0,-1
19,0,2,0.163,-1
19,0,3,0.027,-1
19,0,4,0.526,-1
19,0,5,0.0509999999999999,-1
19,1,0,0.0,-1
19,1,1,0.0,-1
19,1,2,0.0,-1
19,1,3,0.0,-1
19,1,4,0.0,-1
19,1,5,0.0,-1
19,2,0,0.0,-1
19,2,1,0.0,-1
19,2,2,0.0,-1
19,2,3,0.0,-1
19,2,4,0.0,-1
19,2,5,0.0,-1
20,0,0,0.625,-1
20,0,1,0.09,-1
20,0,2,0.0,-1
20,0,3,0.002,-1
20,0,4,0.24,-1
20,0,5,0.043,-1
20,1,0,0.0,-1
20,1,1,0.0,-1
20,1,2,0.0,-1
20,1,3,0.0,-1
20,1,4,0.0,-1
20,1,5,0.0,-1
20,2,0,0.0,-1
20,2,1,0.0,-1
20,2,2,0.0,-1
20,2,3,0.0,-1
20,2,4,0.0,-1
20,2,5,0.0,-1
21,0,0,0.51,-1
21,0,1,0.03,-1
21,0,2,0.0,-1
21,0,3,0.013,-1
21,0,4,0.402,-1
21,0,5,0.04499999999999989,-1
21,1,0,0.0,-1
21,1,1,0.0,-1
21,1,2,0.0,-1
21,1,3,0.0,-1
21,1,4,0.0,-1
21,1,5,0.0,-1
21,2,0,0.0,-1
21,2,1,0.0,-1
21,2,2,0.0,-1
21,2,3,0.0,-1
21,2,4,0.0,-1
21,2,5,0.0,-1
22,0,0,0.102,-1
22,0,1,0.0,-1
22,0,2,0.075,-1
22,0,3,0.001,-1
22,0,4,0.778,-1
22,0,5,0.044000000000000025,-1
22,1,0,0.0,-1
22,1,1,0.0,-1
22,1,2,0.0,-1
22,1,3,0.0,-1
22,1,4,0.0,-1
22,1,5,0.0,-1
22,2,0,0.0,-1
22,2,1,0.0,-1
22,2,2,0.0,-1
22,2,3,0.0,-1
22,2,4,0.0,-1
22,2,5,0.0,-1
23,0,0,0.132,-1
23,0,1,0.0,-1
23,0,2,0.047,-1
23,0,3,0.003,-1
23,0,4,0.779,-1
23,0,5,0.03899999999999991,-1
23,1,0,0.0,-1
23,1,1,0.0,-1
23,1,2,0.0,-1
23,1,3,0.0,-1
23,1,4,0.0,-1
23,1,5,0.0,-1
23,2,0,0.0,-1
23,2,1,0.0,-1
23,2,2,0.0,-1
23,2,3,0.0,-1
23,2,4,0.0,-1
23,2,5,0.0,-1
24,0,0,0.16,-1
24,0,1,0.0,-1
24,0,2,0.032,-1
24,0,3,0.011,-1
24,0,4,0.762,-1
24,0,5,0.034999999999999906,-1
24,1,0,0.0,-1
24,1,1,0.0,-1
24,1,2,0.0,-1
24,1,3,0.0,-1
24,1,4,0.0,-1
24,1,5,0.0,-1
24,2,0,0.0,-1
24,2,1,0.0,-1
24,2,2,0.0,-1
24,2,3,0.0,-1
24,2,4,0.0,-1
24,2,5,0.0,-1
25,0,0,0.578,-1
25,0,1,0.096,-1
25,0,2,0.0,-1
25,0,3,0.011,-1
25,0,4,0.283,-1
25,0,5,0.032,-1
25,1,0,0.0,-1
25,1,1,0.0,-1
25,1,2,0.0,-1
25,1,3,0.0,-1
25,1,4,0.0,-1
25,1,5,0.0,-1
25,2,0,0.0,-1
25,2,1,0.0,-1
25,2,2,0.0,-1
25,2,3,0.0,-1
25,2,4,0.0,-1
25,2,5,0.0,-1
26,0,0,0.597,-1
26,0,1,0.098,-1
26,0,2,0.0,-1
26,0,3,0.018,-1
26,0,4,0.264,-1
26,0,5,0.023,-1
26,1,0,0.0,-1
26,1,1,0.0,-1
26,1,2,0.0,-1
26,1,3,0.0,-1
26,1,4,0.0,-1
26,1,5,0.0,-1
26,2,0,0.0,-1
26,2,1,0.0,-1
26,2,2,0.0,-1
26,2,3,0.0,-1
26,2,4,0.0,-1
26,2,5,0.0,-1
27,0,0,0.096,-1
27,0,1,0.0,-1
27,0,2,0.083,-1
27,0,3,0.01,-1
27,0,4,0.779,-1
27,0,5,0.032000000000000015,-1
27,1,0,0.0,-1
27,1,1,0.0,-1
27,1,2,0.0,-1
27,1,3,0.0,-1
27,1,4,0.0,-1
27,1,5,0.0,-1
27,2,0,0.0,-1
27,2,1,0.0,-1
27,2,2,0.0,-1
27,2,3,0.0,-1
27,2,4,0.0,-1
27,2,5,0.0,-1
28,0,0,0.319,-1
28,0,1,0.003,-1
28,0,2,0.015,-1
28,0,3,0.014,-1
28,0,4,0.608,-1
28,0,5,0.0409999999999999,-1
28,1,0,0.0,-1
28,1,1,0.0,-1
28,1,2,0.0,-1
28,1,3,0.0,-1
28,1,4,0.0,-1
28,1,5,0.0,-1
28,2,0,0.0,-1
28,2,1,0.0,-1
28,2,2,0.0,-1
28,2,3,0.0,-1
28,2,4,0.0,-1
28,2,5,0.0,-1
29,0,0,0.393,-1
29,0,1,0.006,-1
29,0,2,0.017,-1
29,0,3,0.008,-1
29,0,4,0.525,-1
29,0,5,0.05099999999999989,-1
29,1,0,0.0,-1
29,1,1,0.0,-1
29,1,2,0.0,-1
29,1,3,0.0,-1
29,1,4,0.0,-1
29,1,5,0.0,-1
29,2,0,0.0,-1
29,2,1,0.0,-1
29,2,2,0.0,-1
29,2,3,0.0,-1
29,2,4,0.0,-1
29,2,5,0.0,-1
30,0,0,0.148,0.7029953002929688
30,0,1,0.0,0.7029953002929688
30,0,2,0.034,0.7029953002929688
30,0,3,0.002,0.7029953002929688
30,0,4,0.766,0.7029953002929688
30,0,5,0.05000000000000002,0.7029953002929688
30,1,0,0.0,0.7029953002929688
30,1,1,0.0,0.7029953002929688
30,1,2,0.0,0.7029953002929688
30,1,3,0.0,0.7029953002929688
30,1,4,0.0,0.7029953002929688
30,1,5,0.0,0.7029953002929688
30,2,0,0.0,0.7029953002929688
30,2,1,0.0,0.7029953002929688
30,2,2,0.0,0.7029953002929688
30,2,3,0.0,0.7029953002929688
30,2,4,0.0,0.7029953002929688
30,2,5,0.0,0.7029953002929688
31,0,0,0.0,-1
31,0,1,0.0,-1
31,0,2,0.0,-1
31,0,3,0.0,-1
31,0,4,0.0,-1
31,0,5,0.0,-1
31,1,0,0.163,-1
31,1,1,0.0,-1
31,1,2,0.02,-1
31,1,3,0.005,-1
31,1,4,0.762,-1
31,1,5,0.05000000000000002,-1
31,2,0,0.0,-1
31,2,1,0.0,-1
31,2,2,0.0,-1
31,2,3,0.0,-1
31,2,4,0.0,-1
31,2,5,0.0,-1
32,0,0,0.0,-1
32,0,1,0.0,-1
32,0,2,0.0,-1
32,0,3,0.0,-1
32,0,4,0.0,-1
32,0,5,0.0,-1
32,1,0,0.286,-1
32,1,1,0.0,-1
32,1,2,0.002,-1
32,1,3,0.022,-1
32,1,4,0.647,-1
32,1,5,0.04299999999999989,-1
32,2,0,0.0,-1
32,2,1,0.0,-1
32,2,2,0.0,-1
32,2,3,0.0,-1
32,2,4,0.0,-1
32,2,5,0.0,-1
33,0,0,0.0,-1
33,0,1,0.0,-1
33,0,2,0.0,-1
33,0,3,0.0,-1
33,0,4,0.0,-1
33,0,5,0.0,-1
33,1,0,0.606,-1
33,1,1,0.09,-1
33,1,2,0.0,-1
33,1,3,0.055,-1
33,1,4,0.238,-1
33,1,5,0.011,-1
33,2,0,0.0,-1
33,2,1,0.0,-1
33,2,2,0.0,-1
33,2,3,0.0,-1
33,2,4,0.0,-1
33,2,5,0.0,-1
34,0,0,0.0,-1
34,0,1,0.0,-1
34,0,2,0.0,-1
34,0,3,0.0,-1
34,0,4,0.0,-1
34,0,5,0.0,-1
34,1,0,0.516,-1
34,1,1,0.136,-1
34,1,2,0.0,-1
34,1,3,0.141,-1
34,1,4,0.207,-1
34,1,5,0.0,-1
34,2,0,0.0,-1
34,2,1,0.0,-1
34,2,2,0.0,-1
34,2,3,0.0,-1
34,2,4,0.0,-1
34,2,5,0.0,-1
35,0,0,0.0,-1
35,0,1,0.0,-1
35,0,2,0.0,-1
35,0,3,0.0,-1
35,0,4,0.0,-1
35,0,5,0.0,-1
35,1,0,0.517,-1
35,1,1,0.139,-1
35,1,2,0.0,-1
35,1,3,0.142,-1
35,1,4,0.2019999999999999,-1
35,1,5,0.0,-1
35,2,0,0.0,-1
35,2,1,0.0,-1
35,2,2,0.0,-1
35,2,3,0.0,-1
35,2,4,0.0,-1
35,2,5,0.0,-1
36,0,0,0.0,-1
36,0,1,0.0,-1
36,0,2,0.0,-1
36,0,3,0.0,-1
36,0,4,0.0,-1
36,0,5,0.0,-1
36,1,0,0.626,-1
36,1,1,0.092,-1
36,1,2,0.0,-1
36,1,3,0.04,-1
36,1,4,0.232,-1
36,1,5,0.01,-1
36,2,0,0.0,-1
36,2,1,0.0,-1
36,2,2,0.0,-1
36,2,3,0.0,-1
36,2,4,0.0,-1
36,2,5,0.0,-1
37,0,0,0.0,-1
37,0,1,0.0,-1
37,0,2,0.0,-1
37,0,3,0.0,-1
37,0,4,0.0,-1
37,0,5,0.0,-1
37,1,0,0.616,-1
37,1,1,0.14,-1
37,1,2,0.0,-1
37,1,3,0.04,-1
37,1,4,0.2,-1
37,1,5,0.00400000000000011,-1
37,2,0,0.0,-1
37,2,1,0.0,-1
37,2,2,0.0,-1
37,2,3,0.0,-1
37,2,4,0.0,-1
37,2,5,0.0,-1
38,0,0,0.0,-1
38,0,1,0.0,-1
38,0,2,0.0,-1
38,0,3,0.0,-1
38,0,4,0.0,-1
38,0,5,0.0,-1
38,1,0,0.623,-1
38,1,1,0.149,-1
38,1,2,0.0,-1
38,1,3,0.016,-1
38,1,4,0.192,-1
38,1,5,0.02,-1
38,2,0,0.0,-1
38,2,1,0.0,-1
38,2,2,0.0,-1
38,2,3,0.0,-1
38,2,4,0.0,-1
38,2,5,0.0,-1
39,0,0,0.0,-1
39,0,1,0.0,-1
39,0,2,0.0,-1
39,0,3,0.0,-1
39,0,4,0.0,-1
39,0,5,0.0,-1
39,1,0,0.511,-1
39,1,1,0.249,-1
39,1,2,0.0,-1
39,1,3,0.139,-1
39,1,4,0.101,-1
39,1,5,0.0,-1
39,2,0,0.0,-1
39,2,1,0.0,-1
39,2,2,0.0,-1
39,2,3,0.0,-1
39,2,4,0.0,-1
39,2,5,0.0,-1
40,0,0,0.0,-1
40,0,1,0.0,-1
40,0,2,0.0,-1
40,0,3,0.0,-1
40,0,4,0.0,-1
40,0,5,0.0,-1
40,1,0,0.139,-1
40,1,1,0.658,-1
40,1,2,0.086,-1
40,1,3,0.117,-1
40,1,4,0.0,-1
40,1,5,0.0,-1
40,2,0,0.0,-1
40,2,1,0.0,-1
40,2,2,0.0,-1
40,2,3,0.0,-1
40,2,4,0.0,-1
40,2,5,0.0,-1
41,0,0,0.0,-1
41,0,1,0.0,-1
41,0,2,0.0,-1
41,0,3,0.0,-1
41,0,4,0.0,-1
41,0,5,0.0,-1
41,1,0,0.312,-1
41,1,1,0.552,-1
41,1,2,0.019,-1
41,1,3,0.109,-1
41,1,4,0.00799999999999989,-1
41,1,5,0.0,-1
41,2,0,0.0,-1
41,2,1,0.0,-1
41,2,2,0.0,-1
41,2,3,0.0,-1
41,2,4,0.0,-1
41,2,5,0.0,-1
42,0,0,0.0,-1
42,0,1,0.0,-1
42,0,2,0.0,-1
42,0,3,0.0,-1
42,0,4,0.0,-1
42,0,5,0.0,-1
42,1,0,0.532,-1
42,1,1,0.128,-1
42,1,2,0.0,-1
42,1,3,0.109,-1
42,1,4,0.23,-1
42,1,5,0.001,-1
42,2,0,0.0,-1
42,2,1,0.0,-1
42,2,2,0.0,-1
42,2,3,0.0,-1
42,2,4,0.0,-1
42,2,5,0.0,-1
43,0,0,0.0,-1
43,0,1,0.0,-1
43,0,2,0.0,-1
43,0,3,0.0,-1
43,0,4,0.0,-1
43,0,5,0.0,-1
43,1,0,0.385,-1
43,1,1,0.02,-1
43,1,2,0.0,-1
43,1,3,0.077,-1
43,1,4,0.512,-1
43,1,5,0.006,-1
43,2,0,0.0,-1
43,2,1,0.0,-1
43,2,2,0.0,-1
43,2,3,0.0,-1
43,2,4,0.0,-1
43,2,5,0.0,-1
44,0,0,0.0,-1
44,0,1,0.0,-1
44,0,2,0.0,-1
44,0,3,0.0,-1
44,0,4,0.0,-1
44,0,5,0.0,-1
44,1,0,0.597,-1
44,1,1,0.11,-1
44,1,2,0.0,-1
44,1,3,0.073,-1
44,1,4,0.2200000000000001,-1
44,1,5,0.0,-1
44,2,0,0.0,-1
44,2,1,0.0,-1
44,2,2,0.0,-1
44,2,3,0.0,-1
44,2,4,0.0,-1
44,2,5,0.0,-1
45,0,0,0.0,-1
45,0,1,0.0,-1
45,0,2,0.0,-1
45,0,3,0.0,-1
45,0,4,0.0,-1
45,0,5,0.0,-1
45,1,0,0.587,-1
45,1,1,0.103,-1
45,1,2,0.0,-1
45,1,3,0.084,-1
45,1,4,0.22600000000000012,-1
45,1,5,0.0,-1
45,2,0,0.0,-1
45,2,1,0.0,-1
45,2,2,0.0,-1
45,2,3,0.0,-1
45,2,4,0.0,-1
45,2,5,0.0,-1
46,0,0,0.0,-1
46,0,1,0.0,-1
46,0,2,0.0,-1
46,0,3,0.0,-1
46,0,4,0.0,-1
46,0,5,0.0,-1
46,1,0,0.53,-1
46,1,1,0.131,-1
46,1,2,0.0,-1
46,1,3,0.13,-1
46,1,4,0.20899999999999988,-1
46,1,5,0.0,-1
46,2,0,0.0,-1
46,2,1,0.0,-1
46,2,2,0.0,-1
46,2,3,0.0,-1
46,2,4,0.0,-1
46,2,5,0.0,-1
47,0,0,0.0,-1
47,0,1,0.0,-1
47,0,2,0.0,-1
47,0,3,0.0,-1
47,0,4,0.0,-1
47,0,5,0.0,-1
47,1,0,0.574,-1
47,1,1,0.125,-1
47,1,2,0.0,-1
47,1,3,0.091,-1
47,1,4,0.2100000000000001,-1
47,1,5,0.0,-1
47,2,0,0.0,-1
47,2,1,0.0,-1
47,2,2,0.0,-1
47,2,3,0.0,-1
47,2,4,0.0,-1
47,2,5,0.0,-1
48,0,0,0.0,-1
48,0,1,0.0,-1
48,0,2,0.0,-1
48,0,3,0.0,-1
48,0,4,0.0,-1
48,0,5,0.0,-1
48,1,0,0.593,-1
48,1,1,0.078,-1
48,1,2,0.0,-1
48,1,3,0.079,-1
48,1,4,0.248,-1
48,1,5,0.002000000000000112,-1
48,2,0,0.0,-1
48,2,1,0.0,-1
48,2,2,0.0,-1
48,2,3,0.0,-1
48,2,4,0.0,-1
48,2,5,0.0,-1
49,0,0,0.0,-1
49,0,1,0.0,-1
49,0,2,0.0,-1
49,0,3,0.0,-1
49,0,4,0.0,-1
49,0,5,0.0,-1
49,1,0,0.437,-1
49,1,1,0.008,-1
49,1,2,0.0,-1
49,1,3,0.056,-1
49,1,4,0.485,-1
49,1,5,0.014,-1
49,2,0,0.0,-1
49,2,1,0.0,-1
49,2,2,0.0,-1
49,2,3,0.0,-1
49,2,4,0.0,-1
49,2,5,0.0,-1
50,0,0,0.0,-1
50,0,1,0.0,-1
50,0,2,0.0,-1
50,0,3,0.0,-1
50,0,4,0.0,-1
50,0,5,0.0,-1
50,1,0,0.552,-1
50,1,1,0.154,-1
50,1,2,0.0,-1
50,1,3,0.023,-1
50,1,4,0.24,-1
50,1,5,0.03099999999999989,-1
50,2,0,0.0,-1
50,2,1,0.0,-1
50,2,2,0.0,-1
50,2,3,0.0,-1
50,2,4,0.0,-1
50,2,5,0.0,-1
51,0,0,0.0,-1
51,0,1,0.0,-1
51,0,2,0.0,-1
51,0,3,0.0,-1
51,0,4,0.0,-1
51,0,5,0.0,-1
51,1,0,0.226,-1
51,1,1,0.691,-1
51,1,2,0.027,-1
51,1,3,0.046,-1
51,1,4,0.0,-1
51,1,5,0.010000000000000002,-1
51,2,0,0.0,-1
51,2,1,0.0,-1
51,2,2,0.0,-1
51,2,3,0.0,-1
51,2,4,0.0,-1
51,2,5,0.0,-1
52,0,0,0.0,-1
52,0,1,0.0,-1
52,0,2,0.0,-1
52,0,3,0.0,-1
52,0,4,0.0,-1
52,0,5,0.0,-1
52,1,0,0.412,-1
52,1,1,0.445,-1
52,1,2,0.005,-1
52,1,3,0.038,-1
52,1,4,0.083,-1
52,1,5,0.017,-1
52,2,0,0.0,-1
52,2,1,0.0,-1
52,2,2,0.0,-1
52,2,3,0.0,-1
52,2,4,0.0,-1
52,2,5,0.0,-1
53,0,0,0.0,-1
53,0,1,0.0,-1
53,0,2,0.0,-1
53,0,3,0.0,-1
53,0,4,0.0,-1
53,0,5,0.0,-1
53,1,0,0.344,-1
53,1,1,0.0,-1
53,1,2,0.0,-1
53,1,3,0.037,-1
53,1,4,0.587,-1
53,1,5,0.032,-1
53,2,0,0.0,-1
53,2,1,0.0,-1
53,2,2,0.0,-1
53,2,3,0.0,-1
53,2,4,0.0,-1
53,2,5,0.0,-1
54,0,0,0.0,-1
54,0,1,0.0,-1
54,0,2,0.0,-1
54,0,3,0.0,-1
54,0,4,0.0,-1
54,0,5,0.0,-1
54,1,0,0.205,-1
54,1,1,0.0,-1
54,1,2,0.001,-1
54,1,3,0.029,-1
54,1,4,0.74,-1
54,1,5,0.025000000000000005,-1
54,2,0,0.0,-1
54,2,1,0.0,-1
54,2,2,0.0,-1
54,2,3,0.0,-1
54,2,4,0.0,-1
54,2,5,0.0,-1
55,0,0,0.0,-1
55,0,1,0.0,-1
55,0,2,0.0,-1
55,0,3,0.0,-1
55,0,4,0.0,-1
55,0,5,0.0,-1
55,1,0,0.239,-1
55,1,1,0.0,-1
55,1,2,0.0,-1
55,1,3,0.035,-1
55,1,4,0.704,-1
55,1,5,0.022000000000000002,-1
55,2,0,0.0,-1
55,2,1,0.0,-1
55,2,2,0.0,-1
55,2,3,0.0,-1
55,2,4,0.0,-1
55,2,5,0.0,-1
56,0,0,0.0,-1
56,0,1,0.0,-1
56,0,2,0.0,-1
56,0,3,0.0,-1
56,0,4,0.0,-1
56,0,5,0.0,-1
56,1,0,0.586,-1
56,1,1,0.063,-1
56,1,2,0.0,-1
56,1,3,0.031,-1
56,1,4,0.3,-1
56,1,5,0.02,-1
56,2,0,0.0,-1
56,2,1,0.0,-1
56,2,2,0.0,-1
56,2,3,0.0,-1
56,2,4,0.0,-1
56,2,5,0.0,-1
57,0,0,0.0,-1
57,0,1,0.0,-1
57,0,2,0.0,-1
57,0,3,0.0,-1
57,0,4,0.0,-1
57,0,5,0.0,-1
57,1,0,0.176,-1
57,1,1,0.0,-1
57,1,2,0.014,-1
57,1,3,0.03,-1
57,1,4,0.757,-1
57,1,5,0.023000000000000013,-1
57,2,0,0.0,-1
57,2,1,0.0,-1
57,2,2,0.0,-1
57,2,3,0.0,-1
57,2,4,0.0,-1
57,2,5,0.0,-1
58,0,0,0.0,0.8730010986328125
58,0,1,0.0,0.8730010986328125
