#chunkId,viewpointId,tileId,visibilityRatio,switchingDecisionTime
7,2,4,0.0,-1
7,2,5,0.0,-1
7,2,6,0.0,-1
7,2,7,0.0,-1
7,2,8,0.0,-1
7,2,9,0.0,-1
7,2,10,0.0,-1
7,2,11,0.0,-1
7,2,12,0.0,-1
7,2,13,0.0,-1
7,2,14,0.0,-1
7,2,15,0.0,-1
7,2,16,0.0,-1
7,2,17,0.0,-1
7,2,18,0.0,-1
7,2,19,0.0,-1
7,2,20,0.0,-1
7,2,21,0.0,-1
7,2,22,0.0,-1
7,2,23,0.0,-1
8,0,0,0.165,-1
8,0,1,0.142,-1
8,0,2,0.052,-1
8,0,3,0.0,-1
8,0,4,0.0,-1
8,0,5,0.0,-1
8,0,6,0.173,-1
8,0,7,0.17,-1
8,0,8,0.102,-1
8,0,9,0.0,-1
8,0,10,0.0,-1
8,0,11,0.0,-1
8,0,12,0.0,-1
8,0,13,0.009,-1
8,0,14,0.069,-1
8,0,15,0.073,-1
8,0,16,0.016,-1
8,0,17,0.027,-1
8,0,18,0.0,-1
8,0,19,0.0,-1
8,0,20,0.0,-1
8,0,21,0.002,-1
8,0,22,0.0,-1
8,0,23,0.0,-1
8,1,0,0.0,-1
8,1,1,0.0,-1
8,1,2,0.0,-1
8,1,3,0.0,-1
8,1,4,0.0,-1
8,1,5,0.0,-1
8,1,6,0.0,-1
8,1,7,0.0,-1
8,1,8,0.0,-1
8,1,9,0.0,-1
8,1,10,0.0,-1
8,1,11,0.0,-1
8,1,12,0.0,-1
8,1,13,0.0,-1
8,1,14,0.0,-1
8,1,15,0.0,-1
8,1,16,0.0,-1
8,1,17,0.0,-1
8,1,18,0.0,-1
8,1,19,0.0,-1
8,1,20,0.0,-1
8,1,21,0.0,-1
8,1,22,0.0,-1
8,1,23,0.0,-1
8,2,0,0.0,-1
8,2,1,0.0,-1
8,2,2,0.0,-1
8,2,3,0.0,-1
8,2,4,0.0,-1
8,2,5,0.0,-1
8,2,6,0.0,-1
8,2,7,0.0,-1
8,2,8,0.0,-1
8,2,9,0.0,-1
8,2,10,0.0,-1
8,2,11,0.0,-1
8,2,12,0.0,-1
8,2,13,0.0,-1
8,2,14,0.0,-1
8,2,15,0.0,-1
8,2,16,0.0,-1
8,2,17,0.0,-1
8,2,18,0.0,-1
8,2,19,0.0,-1
8,2,20,0.0,-1
8,2,21,0.0,-1
8,2,22,0.0,-1
8,2,23,0.0,-1
9,0,0,0.167,-1
9,0,1,0.117,-1
9,0,2,0.035,-1
9,0,3,0.0,-1
9,0,4,0.0,-1
9,0,5,0.0,-1
9,0,6,0.176,-1
9,0,7,0.152,-1
9,0,8,0.082,-1
9,0,9,0.0,-1
9,0,10,0.0,-1
9,0,11,0.0,-1
9,0,12,0.0,-1
9,0,13,0.014,-1
9,0,14,0.095,-1
9,0,15,0.099,-1
9,0,16,0.025,-1
9,0,17,0.023,-1
9,0,18,0.0,-1
9,0,19,0.0,-1
9,0,20,0.006,-1
9,0,21,0.009,-1
9,0,22,0.0,-1
9,0,23,0.0,-1
9,1,0,0.0,-1
9,1,1,0.0,-1
9,1,2,0.0,-1
9,1,3,0.0,-1
9,1,4,0.0,-1
9,1,5,0.0,-1
9,1,6,0.0,-1
9,1,7,0.0,-1
9,1,8,0.0,-1
9,1,9,0.0,-1
9,1,10,0.0,-1
9,1,11,0.0,-1
9,1,12,0.0,-1
9,1,13,0.0,-1
9,1,14,0.0,-1
9,1,15,0.0,-1
9,1,16,0.0,-1
9,1,17,0.0,-1
9,1,18,0.0,-1
9,1,19,0.0,-1
9,1,20,0.0,-1
9,1,21,0.0,-1
9,1,22,0.0,-1
9,1,23,0.0,-1
9,2,0,0.0,-1
9,2,1,0.0,-1
9,2,2,0.0,-1
9,2,3,0.0,-1
9,2,4,0.0,-1
9,2,5,0.0,-1
9,2,6,0.0,-1
9,2,7,0.0,-1
9,2,8,0.0,-1
9,2,9,0.0,-1
9,2,10,0.0,-1
9,2,11,0.0,-1
9,2,12,0.0,-1
9,2,13,0.0,-1
9,2,14,0.0,-1
9,2,15,0.0,-1
9,2,16,0.0,-1
9,2,17,0.0,-1
9,2,18,0.0,-1
9,2,19,0.0,-1
9,2,20,0.0,-1
9,2,21,0.0,-1
9,2,22,0.0,-1
9,2,23,0.0,-1
10,0,0,0.084,-1
10,0,1,0.0,-1
10,0,2,0.0,-1
10,0,3,0.0,-1
10,0,4,0.0,-1
10,0,5,0.036,-1
10,0,6,0.076,-1
10,0,7,0.0,-1
10,0,8,0.0,-1
10,0,9,0.0,-1
10,0,10,0.0,-1
10,0,11,0.022,-1
10,0,12,0.0,-1
10,0,13,0.028,-1
10,0,14,0.193,-1
10,0,15,0.189,-1
10,0,16,0.012,-1
10,0,17,0.0,-1
10,0,18,0.0,-1
10,0,19,0.011,-1
10,0,20,0.184,-1
10,0,21,0.144,-1
10,0,22,0.021,-1
10,0,23,0.0,-1
10,1,0,0.0,-1
10,1,1,0.0,-1
10,1,2,0.0,-1
10,1,3,0.0,-1
10,1,4,0.0,-1
10,1,5,0.0,-1
10,1,6,0.0,-1
10,1,7,0.0,-1
10,1,8,0.0,-1
10,1,9,0.0,-1
10,1,10,0.0,-1
10,1,11,0.0,-1
10,1,12,0.0,-1
10,1,13,0.0,-1
10,1,14,0.0,-1
10,1,15,0.0,-1
10,1,16,0.0,-1
10,1,17,0.0,-1
10,1,18,0.0,-1
10,1,19,0.0,-1
10,1,20,0.0,-1
10,1,21,0.0,-1
10,1,22,0.0,-1
10,1,23,0.0,-1
10,2,0,0.0,-1
10,2,1,0.0,-1
10,2,2,0.0,-1
10,2,3,0.0,-1
10,2,4,0.0,-1
10,2,5,0.0,-1
10,2,6,0.0,-1
10,2,7,0.0,-1
10,2,8,0.0,-1
10,2,9,0.0,-1
10,2,10,0.0,-1
10,2,11,0.0,-1
10,2,12,0.0,-1
10,2,13,0.0,-1
10,2,14,0.0,-1
10,2,15,0.0,-1
10,2,16,0.0,-1
10,2,17,0.0,-1
10,2,18,0.0,-1
10,2,19,0.0,-1
10,2,20,0.0,-1
10,2,21,0.0,-1
10,2,22,0.0,-1
10,2,23,0.0,-1
11,0,0,0.103,-1
11,0,1,0.11,-1
11,0,2,0.074,-1
11,0,3,0.005,-1
11,0,4,0.0,-1
11,0,5,0.016,-1
11,0,6,0.121,-1
11,0,7,0.126,-1
11,0,8,0.09,-1
11,0,9,0.005,-1
11,0,10,0.0,-1
11,0,11,0.007,-1
11,0,12,0.009,-1
11,0,13,0.015,-1
11,0,14,0.086,-1
11,0,15,0.079,-1
11,0,16,0.011,-1
11,0,17,0.02,-1
11,0,18,0.0,-1
11,0,19,0.011,-1
11,0,20,0.064,-1
11,0,21,0.048,-1
11,0,22,0.0,-1
11,0,23,0.0,-1
11,1,0,0.0,-1
11,1,1,0.0,-1
11,1,2,0.0,-1
11,1,3,0.0,-1
11,1,4,0.0,-1
11,1,5,0.0,-1
11,1,6,0.0,-1
11,1,7,0.0,-1
11,1,8,0.0,-1
11,1,9,0.0,-1
11,1,10,0.0,-1
11,1,11,0.0,-1
11,1,12,0.0,-1
11,1,13,0.0,-1
11,1,14,0.0,-1
11,1,15,0.0,-1
11,1,16,0.0,-1
11,1,17,0.0,-1
11,1,18,0.0,-1
11,1,19,0.0,-1
11,1,20,0.0,-1
11,1,21,0.0,-1
11,1,22,0.0,-1
11,1,23,0.0,-1
11,2,0,0.0,-1
11,2,1,0.0,-1
11,2,2,0.0,-1
11,2,3,0.0,-1
11,2,4,0.0,-1
11,2,5,0.0,-1
11,2,6,0.0,-1
11,2,7,0.0,-1
11,2,8,0.0,-1
11,2,9,0.0,-1
11,2,10,0.0,-1
11,2,11,0.0,-1
11,2,12,0.0,-1
11,2,13,0.0,-1
11,2,14,0.0,-1
11,2,15,0.0,-1
11,2,16,0.0,-1
11,2,17,0.0,-1
11,2,18,0.0,-1
11,2,19,0.0,-1
11,2,20,0.0,-1
11,2,21,0.0,-1
11,2,22,0.0,-1
11,2,23,0.0,-1
12,0,0,0.155,-1
12,0,1,0.068,-1
12,0,2,0.026,-1
12,0,3,0.0,-1
12,0,4,0.0,-1
12,0,5,0.0,-1
12,0,6,0.142,-1
12,0,7,0.089,-1
12,0,8,0.062,-1
12,0,9,0.003,-1
12,0,10,0.0,-1
12,0,11,0.0,-1
12,0,12,0.0,-1
12,0,13,0.039,-1
12,0,14,0.135,-1
12,0,15,0.123,-1
12,0,16,0.014,-1
12,0,17,0.023,-1
12,0,18,0.0,-1
12,0,19,0.0,-1
12,0,20,0.072,-1
12,0,21,0.049,-1
12,0,22,0.0,-1
12,0,23,0.0,-1
12,1,0,0.0,-1
12,1,1,0.0,-1
12,1,2,0.0,-1
12,1,3,0.0,-1
12,1,4,0.0,-1
12,1,5,0.0,-1
12,1,6,0.0,-1
12,1,7,0.0,-1
12,1,8,0.0,-1
12,1,9,0.0,-1
12,1,10,0.0,-1
12,1,11,0.0,-1
12,1,12,0.0,-1
12,1,13,0.0,-1
12,1,14,0.0,-1
12,1,15,0.0,-1
12,1,16,0.0,-1
12,1,17,0.0,-1
12,1,18,0.0,-1
12,1,19,0.0,-1
12,1,20,0.0,-1
12,1,21,0.0,-1
12,1,22,0.0,-1
12,1,23,0.0,-1
12,2,0,0.0,-1
12,2,1,0.0,-1
12,2,2,0.0,-1
12,2,3,0.0,-1
12,2,4,0.0,-1
12,2,5,0.0,-1
12,2,6,0.0,-1
12,2,7,0.0,-1
12,2,8,0.0,-1
12,2,9,0.0,-1
12,2,10,0.0,-1
12,2,11,0.0,-1
12,2,12,0.0,-1
12,2,13,0.0,-1
12,2,14,0.0,-1
12,2,15,0.0,-1
12,2,16,0.0,-1
12,2,17,0.0,-1
12,2,18,0.0,-1
12,2,19,0.0,-1
12,2,20,0.0,-1
12,2,21,0.0,-1
12,2,22,0.0,-1
12,2,23,0.0,-1
13,0,0,0.154,-1
13,0,1,0.0,-1
13,0,2,0.0,-1
13,0,3,0.0,-1
13,0,4,0.0,-1
13,0,5,0.013,-1
13,0,6,0.104,-1
13,0,7,0.0,-1
13,0,8,0.0,-1
13,0,9,0.0,-1
13,0,10,0.0,-1
13,0,11,0.001,-1
13,0,12,0.0,-1
13,0,13,0.069,-1
13,0,14,0.199,-1
13,0,15,0.178,-1
13,0,16,0.01,-1
13,0,17,0.0,-1
13,0,18,0.0,-1
13,0,19,0.021,-1
13,0,20,0.157,-1
13,0,21,0.094,-1
13,0,22,0.0,-1
13,0,23,0.0,-1
13,1,0,0.0,-1
13,1,1,0.0,-1
13,1,2,0.0,-1
13,1,3,0.0,-1
13,1,4,0.0,-1
13,1,5,0.0,-1
13,1,6,0.0,-1
13,1,7,0.0,-1
13,1,8,0.0,-1
13,1,9,0.0,-1
13,1,10,0.0,-1
13,1,11,0.0,-1
13,1,12,0.0,-1
13,1,13,0.0,-1
13,1,14,0.0,-1
13,1,15,0.0,-1
13,1,16,0.0,-1
13,1,17,0.0,-1
13,1,18,0.0,-1
13,1,19,0.0,-1
13,1,20,0.0,-1
13,1,21,0.0,-1
13,1,22,0.0,-1
13,1,23,0.0,-1
13,2,0,0.0,-1
13,2,1,0.0,-1
13,2,2,0.0,-1
13,2,3,0.0,-1
13,2,4,0.0,-1
13,2,5,0.0,-1
13,2,6,0.0,-1
13,2,7,0.0,-1
13,2,8,0.0,-1
13,2,9,0.0,-1
13,2,10,0.0,-1
13,2,11,0.0,-1
13,2,12,0.0,-1
13,2,13,0.0,-1
13,2,14,0.0,-1
13,2,15,0.0,-1
13,2,16,0.0,-1
13,2,17,0.0,-1
13,2,18,0.0,-1
13,2,19,0.0,-1
13,2,20,0.0,-1
13,2,21,0.0,-1
13,2,22,0.0,-1
13,2,23,0.0,-1
14,0,0,0.131,-1
14,0,1,0.0,-1
14,0,2,0.0,-1
14,0,3,0.0,-1
14,0,4,0.0,-1
14,0,5,0.005,-1
14,0,6,0.111,-1
14,0,7,0.0,-1
14,0,8,0.0,-1
14,0,9,0.0,-1
14,0,10,0.0,-1
14,0,11,0.002,-1
14,0,12,0.0,-1
14,0,13,0.048,-1
14,0,14,0.196,-1
14,0,15,0.185,-1
14,0,16,0.016,-1
14,0,17,0.0,-1
14,0,18,0.0,-1
14,0,19,0.004,-1
14,0,20,0.177,-1
14,0,21,0.125,-1
14,0,22,0.0,-1
14,0,23,0.0,-1
14,1,0,0.0,-1
14,1,1,0.0,-1
14,1,2,0.0,-1
14,1,3,0.0,-1
14,1,4,0.0,-1
14,1,5,0.0,-1
14,1,6,0.0,-1
14,1,7,0.0,-1
14,1,8,0.0,-1
14,1,9,0.0,-1
14,1,10,0.0,-1
14,1,11,0.0,-1
14,1,12,0.0,-1
14,1,13,0.0,-1
14,1,14,0.0,-1
14,1,15,0.0,-1
14,1,16,0.0,-1
14,1,17,0.0,-1
14,1,18,0.0,-1
14,1,19,0.0,-1
14,1,20,0.0,-1
14,1,21,0.0,-1
14,1,22,0.0,-1
14,1,23,0.0,-1
14,2,0,0.0,-1
14,2,1,0.0,-1
14,2,2,0.0,-1
14,2,3,0.0,-1
14,2,4,0.0,-1
14,2,5,0.0,-1
14,2,6,0.0,-1
14,2,7,0.0,-1
14,2,8,0.0,-1
14,2,9,0.0,-1
14,2,10,0.0,-1
14,2,11,0.0,-1
