timestamp viewpoint yaw pitch roll
0.0 0 6.253514709895683 6.265732014659642 0.08028514559173915
0.13899993896484375 0 6.253514709895683 6.265732014659642 0.08028514559173915
0.40899658203125 0 6.258750697651665 6.258750697651665 0.08377580409572781
0.524993896484375 0 6.257005368399671 6.258750697651665 0.08726646259971647
0.5489959716796875 0 6.257005368399671 6.258750697651665 0.08901179185171079
0.5830001831054688 0 6.257005368399671 6.257005368399671 0.08901179185171079
0.6110000610351562 0 6.257005368399671 6.258750697651665 0.08901179185171079
0.6319961547851562 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.6529998779296875 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.667999267578125 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.694000244140625 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.7179946899414062 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.7379989624023438 0 6.255260039147677 6.258750697651665 0.09424777960769379
0.7620010375976562 0 6.255260039147677 6.258750697651665 0.09250245035569946
0.787994384765625 0 6.255260039147677 6.258750697651665 0.09250245035569946
0.8089981079101562 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.8279953002929688 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.8489990234375 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.8709945678710938 0 6.257005368399671 6.258750697651665 0.09250245035569946
0.891998291015625 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.9119949340820312 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.9290008544921875 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.9539947509765625 0 6.257005368399671 6.258750697651665 0.09075712110370514
0.9889984130859375 0 6.257005368399671 6.258750697651665 0.09075712110370514
1.0089950561523438 0 6.257005368399671 6.257005368399671 0.09075712110370514
1.0289993286132812 0 6.257005368399671 6.257005368399671 0.09250245035569946
1.0469970703125 0 6.257005368399671 6.257005368399671 0.09250245035569946
1.0699996948242188 0 6.255260039147677 6.257005368399671 0.09250245035569946
1.0849990844726562 0 6.257005368399671 6.258750697651665 0.09424777960769379
1.1059951782226562 0 6.257005368399671 6.258750697651665 0.09424777960769379
1.1240005493164062 0 6.257005368399671 6.258750697651665 0.09424777960769379
1.154998779296875 0 6.257005368399671 6.258750697651665 0.09424777960769379
1.1769943237304688 0 6.257005368399671 6.258750697651665 0.09424777960769379
1.1989974975585938 0 6.255260039147677 6.258750697651665 0.09424777960769379
1.214996337890625 0 6.255260039147677 6.258750697651665 0.09424777960769379
1.23699951171875 0 6.255260039147677 6.258750697651665 0.09424777960769379
1.253997802734375 0 6.255260039147677 6.258750697651665 0.09250245035569946
1.27099609375 0 6.255260039147677 6.258750697651665 0.09250245035569946
1.2939987182617188 0 6.255260039147677 6.258750697651665 0.09250245035569946
1.3180007934570312 0 6.255260039147677 6.26049602690366 0.09250245035569946
1.3339996337890625 0 6.255260039147677 6.26049602690366 0.09250245035569946
1.352996826171875 0 6.253514709895683 6.26049602690366 0.09424777960769379
1.3699951171875 0 6.255260039147677 6.26049602690366 0.09250245035569946
1.38800048828125 0 6.255260039147677 6.26049602690366 0.09250245035569946
1.404998779296875 0 6.253514709895683 6.26049602690366 0.09424777960769379
1.4269943237304688 0 6.253514709895683 6.26049602690366 0.09424777960769379
1.4459991455078125 0 6.253514709895683 6.26049602690366 0.09424777960769379
1.470001220703125 0 6.255260039147677 6.26049602690366 0.09424777960769379
1.4939956665039062 0 6.255260039147677 6.26049602690366 0.09599310885968812
1.5099945068359375 0 6.253514709895683 6.26049602690366 0.09599310885968812
1.5279998779296875 0 6.253514709895683 6.258750697651665 0.09599310885968812
1.5499954223632812 0 6.255260039147677 6.258750697651665 0.09599310885968812
1.5680007934570312 0 6.255260039147677 6.258750697651665 0.09599310885968812
1.5849990844726562 0 6.255260039147677 6.258750697651665 0.09599310885968812
1.6049957275390625 0 6.255260039147677 6.26049602690366 0.09599310885968812
1.625 0 6.253514709895683 6.258750697651665 0.09599310885968812
1.6529998779296875 0 6.255260039147677 6.26049602690366 0.09773843811168245
1.6800003051757812 0 6.255260039147677 6.26049602690366 0.09773843811168245
1.6969985961914062 0 6.253514709895683 6.26049602690366 0.0994837673636768
1.7159957885742188 0 6.253514709895683 6.26049602690366 0.0994837673636768
1.7360000610351562 0 6.253514709895683 6.262241356155654 0.10122909661567112
1.7519989013671875 0 6.253514709895683 6.262241356155654 0.10122909661567112
1.7729949951171875 0 6.253514709895683 6.262241356155654 0.10297442586766545
1.7869949340820312 0 6.255260039147677 6.263986685407648 0.10297442586766545
1.8050003051757812 0 6.253514709895683 6.263986685407648 0.10297442586766545
1.8259963989257812 0 6.253514709895683 6.263986685407648 0.10297442586766545
1.845001220703125 0 6.253514709895683 6.263986685407648 0.10471975511965977
1.8629989624023438 0 6.253514709895683 6.263986685407648 0.10471975511965977
1.88299560546875 0 6.253514709895683 6.263986685407648 0.10471975511965977
1.899993896484375 0 6.253514709895683 6.263986685407648 0.10471975511965977
1.9160003662109375 0 6.2517693806436885 6.263986685407648 0.10471975511965977
1.9329986572265625 0 6.2517693806436885 6.263986685407648 0.10471975511965977
1.9499969482421875 0 6.253514709895683 6.263986685407648 0.10471975511965977
1.977996826171875 0 6.2517693806436885 6.263986685407648 0.10297442586766545
1.9949951171875 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.01300048828125 0 6.253514709895683 6.263986685407648 0.10297442586766545
2.0319976806640625 0 6.2517693806436885 6.262241356155654 0.10297442586766545
2.050994873046875 0 6.253514709895683 6.262241356155654 0.10297442586766545
2.0659942626953125 0 6.2517693806436885 6.262241356155654 0.10471975511965977
2.0810012817382812 0 6.2517693806436885 6.262241356155654 0.10297442586766545
2.1019973754882812 0 6.2517693806436885 6.262241356155654 0.10297442586766545
2.1199951171875 0 6.2517693806436885 6.262241356155654 0.10297442586766545
2.13800048828125 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.1559982299804688 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.1709976196289062 0 6.2517693806436885 6.263986685407648 0.10471975511965977
2.1899948120117188 0 6.2517693806436885 6.265732014659642 0.10471975511965977
2.2089996337890625 0 6.2517693806436885 6.265732014659642 0.10471975511965977
2.2299957275390625 0 6.2517693806436885 6.263986685407648 0.10471975511965977
2.2490005493164062 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.2649993896484375 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.2869949340820312 0 6.2517693806436885 6.262241356155654 0.10297442586766545
2.3029937744140625 0 6.253514709895683 6.262241356155654 0.10297442586766545
2.3259963989257812 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.3479995727539062 0 6.253514709895683 6.262241356155654 0.10122909661567112
2.3669967651367188 0 6.253514709895683 6.262241356155654 0.10122909661567112
2.3899993896484375 0 6.253514709895683 6.262241356155654 0.10122909661567112
2.4079971313476562 0 6.253514709895683 6.262241356155654 0.10122909661567112
2.425994873046875 0 6.253514709895683 6.262241356155654 0.10297442586766545
2.4499969482421875 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.4720001220703125 0 6.255260039147677 6.263986685407648 0.10122909661567112
2.4919967651367188 0 6.255260039147677 6.263986685407648 0.10122909661567112
2.5149993896484375 0 6.255260039147677 6.262241356155654 0.10122909661567112
2.5329971313476562 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.5499954223632812 0 6.253514709895683 6.262241356155654 0.10297442586766545
2.5649948120117188 0 6.255260039147677 6.262241356155654 0.10122909661567112
2.5810012817382812 0 6.255260039147677 6.263986685407648 0.10297442586766545
2.5960006713867188 0 6.253514709895683 6.262241356155654 0.10297442586766545
2.6189956665039062 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.6370010375976562 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.6520004272460938 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.6689987182617188 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.6859970092773438 0 6.253514709895683 6.263986685407648 0.10122909661567112
2.7049942016601562 0 6.253514709895683 6.263986685407648 0.0994837673636768
2.7249984741210938 0 6.2517693806436885 6.263986685407648 0.10122909661567112
2.7429962158203125 0 6.2517693806436885 6.263986685407648 0.10122909661567112
2.7719955444335938 0 6.2517693806436885 6.263986685407648 0.10122909661567112
2.8040008544921875 0 6.2517693806436885 6.265732014659642 0.0994837673636768
2.8219985961914062 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.8369979858398438 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.8559951782226562 0 6.2517693806436885 6.263986685407648 0.10122909661567112
2.8730010986328125 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.8949966430664062 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.9119949340820312 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.9319992065429688 0 6.2517693806436885 6.265732014659642 0.10122909661567112
2.951995849609375 0 6.2517693806436885 6.263986685407648 0.10297442586766545
2.9669952392578125 0 6.253514709895683 6.263986685407648 0.10297442586766545
2.9809951782226562 0 6.253514709895683 6.263986685407648 0.10297442586766545
2.9980010986328125 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.0159988403320312 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.0349960327148438 0 6.2517693806436885 6.262241356155654 0.10297442586766545
3.0489959716796875 0 6.2517693806436885 6.262241356155654 0.10297442586766545
3.0659942626953125 0 6.2517693806436885 6.262241356155654 0.10297442586766545
3.0849990844726562 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.1100006103515625 0 6.253514709895683 6.263986685407648 0.10122909661567112
3.1309967041015625 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.1479949951171875 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.167999267578125 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.1859970092773438 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.2029953002929688 0 6.253514709895683 6.263986685407648 0.10122909661567112
3.2229995727539062 0 6.253514709895683 6.263986685407648 0.10122909661567112
3.2419967651367188 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.2589950561523438 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.2719955444335938 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.287994384765625 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.3050003051757812 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.3219985961914062 0 6.253514709895683 6.263986685407648 0.10297442586766545
3.3369979858398438 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.3509979248046875 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.3699951171875 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.38800048828125 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.40899658203125 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.4249954223632812 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.4409942626953125 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.457000732421875 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.4720001220703125 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.4860000610351562 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.5049972534179688 0 6.253514709895683 6.267477343911638 0.10297442586766545
3.5219955444335938 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.542999267578125 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.5569992065429688 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.5709991455078125 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.5839996337890625 0 6.2517693806436885 6.265732014659642 0.10297442586766545
3.602996826171875 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.6199951171875 0 6.253514709895683 6.265732014659642 0.10297442586766545
3.6359939575195312 0 6.2517693806436885 6.265732014659642 0.10297442586766545
3.654998779296875 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.6719970703125 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.6879959106445312 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.7049942016601562 0 6.2517693806436885 6.265732014659642 0.10122909661567112
3.7220001220703125 0 6.2517693806436885 6.265732014659642 0.10122909661567112
3.7389984130859375 0 6.2517693806436885 6.265732014659642 0.10122909661567112
3.753997802734375 0 6.2517693806436885 6.265732014659642 0.10297442586766545
3.7699966430664062 0 6.2517693806436885 6.265732014659642 0.10122909661567112
3.7869949340820312 0 6.2517693806436885 6.265732014659642 0.10122909661567112
3.805999755859375 0 6.253514709895683 6.265732014659642 0.10122909661567112
3.8289947509765625 0 6.2517693806436885 6.263986685407648 0.10297442586766545
3.845001220703125 0 6.253514709895683 6.263986685407648 0.10122909661567112
